width,height,position.x,position.y,Cluster
0.2277580071174377,0.03669724770642202,0.8805394990366089,0.38171262699564584,0
1.0,0.9816513761467891,0.5163776493256262,0.11756168359941944,0
0.4199288256227758,0.027522935779816515,0.5163776493256262,0.239477503628447,0
0.26334519572953735,0.13761467889908258,0.5048169556840076,0.23222060957910012,0
0.33807829181494664,0.06422018348623854,0.5183044315992292,0.1799709724238026,0
0.28825622775800713,0.045871559633027525,0.5163776493256262,0.2104499274310595,0
0.4199288256227758,0.027522935779816515,0.7842003853564548,0.239477503628447,0
0.3736654804270463,0.13761467889908258,0.7726396917148362,0.23222060957910012,0
0.11387900355871886,0.06422018348623854,0.7842003853564548,0.1799709724238026,0
0.28825622775800713,0.045871559633027525,0.7842003853564548,0.2104499274310595,0
0.1494661921708185,0.3577981651376147,0.3853564547206165,0.11756168359941944,0
0.0498220640569395,0.08256880733944955,0.4123314065510597,0.1393323657474601,0
0.17081850533807827,0.08256880733944955,0.5163776493256262,0.12481857764876632,0
0.1494661921708185,0.3577981651376147,0.3853564547206165,0.9767779390420901,0
0.06405693950177935,0.13761467889908258,0.4084778420038535,0.9941944847605226,0
0.1494661921708185,0.3577981651376147,0.9306358381502889,0.9767779390420901,0
0.06405693950177935,0.13761467889908258,0.953757225433526,0.9941944847605226,0
0.1494661921708185,0.3577981651376147,0.3853564547206165,0.9767779390420901,0
0.0498220640569395,0.05504587155963303,0.4084778420038535,0.9985486211901307,0
0.4483985765124555,0.3577981651376147,0.5780346820809248,0.9767779390420901,0
0.03558718861209965,0.11009174311926606,0.6339113680154143,0.9985486211901307,0
0.03558718861209965,0.11009174311926606,0.6107899807321773,0.9941944847605226,0
0.16370106761565836,0.06422018348623854,0.6897880539499036,1.0,0
0.5800711743772242,0.11926605504587157,0.5260115606936416,0.0,0
0.028469750889679714,0.009174311926605505,0.8535645472061657,0.007256894049346874,0
0.12099644128113879,0.05504587155963303,0.6801541425818882,0.037735849056603765,0
0.021352313167259787,0.027522935779816515,0.653179190751445,0.03918722786647315,0
1.0,0.9332443257676902,0.0,0.0,0
1.0,0.9332443257676902,0.0,0.0,0
1.0,0.931909212283044,0.0,0.0,0
0.06024096385542168,0.06275033377837115,0.024423337856173677,0.04092409240924093,0
0.024096385542168676,0.0520694259012016,0.035278154681139755,0.04356435643564356,0
